back_test_date,cal_beta_date,hold_period,Hedge_return,Stock_retrun,Future_retrun
75,110,20,-28963.67112397271,-62000.0000000001,33036.32887602739
75,110,25,-38935.75820795611,-64000.00000000006,25064.241792043944
75,110,30,-16671.68547610491,-44000.00000000013,27328.31452389522
75,110,35,-117858.57503842897,-178000.00000000012,60141.42496157114
75,110,40,-159762.90999342094,-219999.99999999994,60237.090006579
75,110,45,-160021.99221242798,-212000.0000000001,51978.00778757211
75,110,50,-148587.01653731085,-201999.99999999997,53412.983462689124
75,110,55,-129563.62903876696,-206000.00000000023,76436.37096123328
75,110,60,-175522.77474526683,-253999.9999999999,78477.22525473307
75,110,65,-147366.2933553815,-203999.9999999999,56633.70664461841
75,110,70,-122718.54536297396,-167999.99999999997,45281.45463702601
75,115,5,-3548.3532606315475,-12000.0000000001,8451.646739368553
75,115,10,-4990.738206617418,-38000.000000000255,33009.26179338284
75,115,15,-36632.71548379587,-44000.00000000013,7367.284516204256
75,115,20,-28958.84520005364,-62000.0000000001,33041.15479994646
75,115,25,-38932.09684096733,-64000.00000000006,25067.90315903273
75,115,30,-16667.69337494793,-44000.00000000013,27332.306625052202
75,115,35,-117849.78962094698,-178000.00000000012,60150.21037905313
75,115,40,-159754.1106012558,-219999.99999999994,60245.88939874416
75,115,45,-160014.39930124258,-212000.0000000001,51985.60069875751
75,115,50,-148579.214005878,-201999.99999999997,53420.78599412198
75,115,55,-129552.46326691947,-206000.00000000023,76447.53673308076
75,115,60,-175511.3108468452,-253999.9999999999,78488.6891531547
75,115,65,-147358.02034294882,-203999.9999999999,56641.979657051095
75,115,70,-122711.93067961,-167999.99999999997,45288.06932038998
75,120,5,-3396.0371375114355,-12000.0000000001,8603.962862488665
75,120,10,-4395.843159714335,-38000.000000000255,33604.15684028592
75,120,15,-36499.94180666099,-44000.00000000013,7500.058193339147
75,120,20,-28363.375375327465,-62000.0000000001,33636.62462467264
75,120,25,-38480.32147201484,-64000.00000000006,25519.67852798522
75,120,30,-16175.108780555714,-44000.00000000013,27824.891219444416
75,120,35,-116765.75864659024,-178000.00000000012,61234.241353409874
75,120,40,-158668.35529342978,-219999.99999999994,61331.64470657017
75,120,45,-159077.51144959813,-212000.0000000001,52922.48855040198
75,120,50,-147616.46115219424,-201999.99999999997,54383.538847805714
75,120,55,-128174.7208249613,-206000.00000000023,77825.27917503893
75,120,60,-174096.78262420898,-253999.9999999999,79903.21737579093
75,120,65,-146337.21492913252,-203999.9999999999,57662.7850708674
75,120,70,-121895.74617081543,-167999.99999999997,46104.25382918455
75,125,5,-2960.0298920888345,-12000.0000000001,9039.970107911266
75,125,10,-2692.9469370260704,-38000.000000000255,35307.053062974184
75,125,15,-36119.875113481285,-44000.00000000013,7880.124886518845
75,125,20,-26658.833842279106,-62000.0000000001,35341.166157720996
75,125,25,-37187.107528987806,-64000.00000000006,26812.892471012252
75,125,30,-14765.07780196263,-44000.00000000013,29234.9221980375
75,125,35,-113662.7033074694,-178000.00000000012,64337.29669253071
75,125,40,-155560.36402322864,-219999.99999999994,64439.635976771286
75,125,45,-156395.65556265909,-212000.0000000001,55604.344437340995
75,125,50,-144860.5662990514,-201999.99999999997,57139.43370094856
75,125,55,-124230.91189183688,-206000.00000000023,81769.08810816336
75,125,60,-170047.6738280391,-253999.9999999999,83952.32617196083
75,125,65,-143415.14372962105,-203999.9999999999,60584.85627037886
75,125,70,-119559.40545949433,-167999.99999999997,48440.59454050565
75,130,5,-2681.7956287342095,-12000.0000000001,9318.20437126589
75,130,10,-1606.2583990183775,-38000.000000000255,36393.74160098188
75,130,15,-35877.33883108537,-44000.00000000013,8122.661168914763
75,130,20,-25571.09536365499,-62000.0000000001,36428.90463634511
75,130,25,-36361.85420447182,-64000.00000000006,27638.145795528235
75,130,30,-13865.278693679938,-44000.00000000013,30134.721306320193
75,130,35,-111682.51530487761,-178000.00000000012,66317.4846951225
75,130,40,-153577.02619878756,-219999.99999999994,66422.97380121237
75,130,45,-154684.25235787404,-212000.0000000001,57315.74764212604
75,130,50,-143101.9157665269,-201999.99999999997,58898.084233473084
75,130,55,-121714.20423424806,-206000.00000000023,84285.79576575218
75,130,60,-167463.7699709986,-253999.9999999999,86536.23002900131
75,130,65,-141550.44919483684,-203999.9999999999,62449.55080516307
75,130,70,-118068.4897841601,-167999.99999999997,49931.510215839866
75,135,5,-2557.637069316139,-12000.0000000001,9442.362930683961
75,135,10,-1121.33723298931,-38000.000000000255,36878.662767010945
75,135,15,-35769.11004910207,-44000.00000000013,8230.889950898063
75,135,20,-25085.70567476019,-62000.0000000001,36914.29432523991
75,135,25,-35993.595232009175,-64000.00000000006,28006.404767990884
75,135,30,-13463.754597750554,-44000.00000000013,30536.245402249577
75,135,35,-110798.88118011353,-178000.00000000012,67201.11881988659
75,135,40,-152691.9865054263,-219999.99999999994,67308.01349457364
75,135,45,-153920.56008673648,-212000.0000000001,58079.43991326361
75,135,50,-142317.13996643154,-201999.99999999997,59682.86003356843
75,135,55,-120591.1549250967,-206000.00000000023,85408.84507490354
75,135,60,-166310.73519844058,-253999.9999999999,87689.26480155933
75,135,65,-140718.3525853029,-203999.9999999999,63281.64741469701
75,135,70,-117403.18731482554,-167999.99999999997,50596.81268517444
75,140,5,-2613.9022081256426,-12000.0000000001,9386.097791874457
75,140,10,-1341.0897562641694,-38000.000000000255,36658.910243736085
75,140,15,-35818.15626444168,-44000.00000000013,8181.8437355584565
75,140,20,-25305.67051931358,-62000.0000000001,36694.32948068652
75,140,25,-36160.479756930945,-64000.00000000006,27839.520243069113
75,140,30,-13645.713933447703,-44000.00000000013,30354.286066552428
75,140,35,-111199.31911141438,-178000.00000000012,66800.68088858573
75,140,40,-153093.06140056276,-219999.99999999994,66906.9385994372
75,140,45,-154266.64377073455,-212000.0000000001,57733.356229265526
75,140,50,-142672.7781079633,-201999.99999999997,59327.221892036665
75,140,55,-121100.08902972456,-206000.00000000023,84899.91097027567
75,140,60,-166833.25786489414,-253999.9999999999,87166.74213510577
75,140,65,-141095.43517596583,-203999.9999999999,62904.56482403407
75,140,70,-117704.68353033307,-167999.99999999997,50295.3164696669
75,145,5,-2769.3691232038946,-12000.0000000001,9230.630876796205
75,145,10,-1948.290726475454,-38000.000000000255,36051.7092735248
75,145,15,-35953.67648098159,-44000.00000000013,8046.323519018547
75,145,20,-25913.45815712893,-62000.0000000001,36086.54184287117
75,145,25,-36621.600493729085,-64000.00000000006,27378.399506270976
75,145,30,-14148.488070134736,-44000.00000000013,29851.511929865395
75,145,35,-112305.7742126883,-178000.00000000012,65694.22578731182
75,145,40,-154201.27650464885,-219999.99999999994,65798.72349535109
75,145,45,-155222.91196536683,-212000.0000000001,56777.08803463326
75,145,50,-143655.44634477867,-201999.99999999997,58344.553655221294
75,145,55,-122506.33127667765,-206000.00000000023,83493.66872332258
75,145,60,-168277.04683850764,-253999.9999999999,85722.95316149227
75,145,65,-142137.35684079217,-203999.9999999999,61862.643159207735
75,145,70,-118537.75152811088,-167999.99999999997,49462.2484718891
75,150,5,-2896.71372910669,-12000.0000000001,9103.28627089341
75,150,10,-2445.6555080203325,-38000.000000000255,35554.34449197992
75,150,15,-36064.68253367421,-44000.00000000013,7935.3174663259215
75,150,20,-26411.303484356467,-62000.0000000001,35588.696515643634
75,150,25,-36999.3094002936,-64000.00000000006,27000.690599706457
75,150,30,-14560.315720167546,-44000.00000000013,29439.684279832585
75,150,35,-113212.08337017006,-178000.00000000012,64787.91662983005
75,150,40,-155109.0272991786,-219999.99999999994,64890.97270082135
75,150,45,-156006.2014280897,-212000.0000000001,55993.7985719104
75,150,50,-144460.36036322088,-201999.99999999997,57539.639636779095
75,150,55,-123658.19927799463,-206000.00000000023,82341.8007220056
75,150,60,-169459.66976351436,-253999.9999999999,84540.33023648555
75,150,65,-142990.80597318223,-203999.9999999999,61009.194026817684
75,150,70,-119220.1263974768,-167999.99999999997,48779.87360252318
75,155,5,-2941.445331105673,-12000.0000000001,9058.554668894427
75,155,10,-2620.36195356353,-38000.000000000255,35379.638046436725
75,155,15,-36103.674986737475,-44000.00000000013,7896.325013262657
75,155,20,-26586.17872839777,-62000.0000000001,35413.82127160233
75,155,25,-37131.985019807566,-64000.00000000006,26868.014980192493
75,155,30,-14704.976033047275,-44000.00000000013,29295.023966952856
75,155,35,-113530.43733760435,-178000.00000000012,64469.56266239577
75,155,40,-155427.88766210718,-219999.99999999994,64572.11233789275
75,155,45,-156281.34298000796,-212000.0000000001,55718.65701999213
75,155,50,-144743.09784755408,-201999.99999999997,57256.9021524459
75,155,55,-124062.80927796278,-206000.00000000023,81937.19072203746
75,155,60,-169875.08286736152,-253999.9999999999,84124.9171326384
75,155,65,-143290.59210582447,-203999.9999999999,60709.40789417545
75,155,70,-119459.8202647921,-167999.99999999997,48540.17973520787
75,160,5,-2996.4151389895833,-12000.0000000001,9003.584861010517
75,160,10,-2835.055354166725,-38000.000000000255,35164.94464583353
75,160,15,-36151.59206455326,-44000.00000000013,7848.407935446872
75,160,20,-26801.079562238265,-62000.0000000001,35198.92043776184
75,160,25,-37295.02754432362,-64000.00000000006,26704.972455676445
75,160,30,-14882.746317411467,-44000.00000000013,29117.253682588664
75,160,35,-113921.65642314794,-178000.00000000012,64078.343576852174
75,160,40,-155819.7290473627,-219999.99999999994,64180.27095263726
75,160,45,-156619.45915680332,-212000.0000000001,55380.54084319676
75,160,50,-145090.54852002783,-201999.99999999997,56909.45147997214
75,160,55,-124560.02674776554,-206000.00000000023,81439.97325223469
75,160,60,-170385.57606435133,-253999.9999999999,83614.42393564858
75,160,65,-143658.9935352653,-203999.9999999999,60341.00646473461
75,160,70,-119754.37546175494,-167999.99999999997,48245.624538245036
75,165,5,-3042.1649954801087,-12000.0000000001,8957.835004519991
75,165,10,-3013.738755931605,-38000.000000000255,34986.26124406865
75,165,15,-36191.47212813557,-44000.00000000013,7808.527871864565
75,165,20,-26979.935604971033,-62000.0000000001,35020.06439502907
75,165,25,-37430.72334508419,-64000.00000000006,26569.276654915866
75,165,30,-15030.699626892143,-44000.00000000013,28969.300373107988
75,165,35,-114247.25728858617,-178000.00000000012,63752.74271141395
75,165,40,-156145.84783570457,-219999.99999999994,63854.152164295374
75,165,45,-156900.86393446202,-212000.0000000001,55099.13606553806
75,165,50,-145379.72214124154,-201999.99999999997,56620.27785875843
75,165,55,-124973.84714779494,-206000.00000000023,81026.1528522053
75,165,60,-170810.4454863256,-253999.9999999999,83189.55451367432
75,165,65,-143965.60389423577,-203999.9999999999,60034.396105764135
75,165,70,-119999.52563615699,-167999.99999999997,48000.47436384298
75,170,5,-2824.20121119131,-12000.0000000001,9175.79878880879
75,170,10,-2162.4462399357362,-38000.000000000255,35837.55376006452
75,170,15,-36001.47350862344,-44000.00000000013,7998.526491376687
75,170,20,-26127.820584128793,-62000.0000000001,35872.17941587131
75,170,25,-36784.23453583515,-64000.00000000006,27215.765464164906
75,170,30,-14325.812973550637,-44000.00000000013,29674.187026449494
75,170,35,-112696.01314832702,-178000.00000000012,65303.98685167309
75,170,40,-154592.13618090632,-219999.99999999994,65407.863819093625
75,170,45,-155560.18103487432,-212000.0000000001,56439.81896512576
75,170,50,-144002.02652356704,-201999.99999999997,57997.97347643292
75,170,55,-123002.30303103928,-206000.00000000023,82997.69696896095
75,170,60,-168786.26105940208,-253999.9999999999,85213.73894059783
75,170,65,-142504.83528707764,-203999.9999999999,61495.16471292227
75,170,70,-118831.56875430758,-167999.99999999997,49168.43124569239
75,175,5,-2881.618082684825,-12000.0000000001,9118.381917315275
75,175,10,-2386.69703991984,-38000.000000000255,35613.302960080415
75,175,15,-36051.52368717062,-44000.00000000013,7948.476312829511
75,175,20,-26352.28805155249,-62000.0000000001,35647.71194844761
75,175,25,-36954.53514335931,-64000.00000000006,27045.46485664075
75,175,30,-14511.496969286265,-44000.00000000013,29488.503030713866
75,175,35,-113104.64793940916,-178000.00000000012,64895.35206059095
75,175,40,-155001.42097430723,-219999.99999999994,64998.5790256927
75,175,45,-155913.34896141934,-212000.0000000001,56086.651038580756
75,175,50,-144364.944484894,-201999.99999999997,57635.05551510599
75,175,55,-123521.65488375608,-206000.00000000023,82478.34511624415
75,175,60,-169319.4796282532,-253999.9999999999,84680.52037174672
75,175,65,-142889.63665980397,-203999.9999999999,61110.36334019592
75,175,70,-119139.23651853699,-167999.99999999997,48860.763481462986
75,180,5,-3084.928783120171,-12000.0000000001,8915.07121687993
75,180,10,-3180.759586903172,-38000.000000000255,34819.24041309708
75,180,15,-36228.74924113502,-44000.00000000013,7771.250758865115
75,180,20,-27147.117808726143,-62000.0000000001,34852.88219127396
75,180,25,-37557.562352952446,-64000.00000000006,26442.43764704761
75,180,30,-15168.99610239227,-44000.00000000013,28831.00389760786
75,180,35,-114551.60635835657,-178000.00000000012,63448.39364164354
75,180,40,-156450.68102382563,-219999.99999999994,63549.31897617431
75,180,45,-157163.9015716443,-212000.0000000001,54836.09842835579
75,180,50,-145650.02155368344,-201999.99999999997,56349.978446316534
75,180,55,-125360.65770995806,-206000.00000000023,80639.34229004217
75,180,60,-171207.58390663576,-253999.9999999999,82792.41609336414
75,180,65,-144252.20195781597,-203999.9999999999,59747.798042183946
75,180,70,-120228.67498879432,-167999.99999999997,47771.325011205656
75,185,5,-3063.617373552568,-12000.0000000001,8936.382626447532
75,185,10,-3097.5244589693248,-38000.000000000255,34902.47554103093
75,185,15,-36210.17212562514,-44000.00000000013,7789.827874374988
75,185,20,-27063.80226037884,-62000.0000000001,34936.19773962126
75,185,25,-37494.351907970806,-64000.00000000006,26505.648092029252
75,185,30,-15100.075808054775,-44000.00000000013,28899.924191945356
75,185,35,-114399.93345856601,-178000.00000000012,63600.066541434106
75,185,40,-156298.76686279467,-219999.99999999994,63701.23313720527
75,185,45,-157032.81629770016,-212000.0000000001,54967.18370229992
75,185,50,-145515.3173611335,-201999.99999999997,56484.68263886648
75,185,55,-125167.88997888808,-206000.00000000023,80832.11002111215
75,185,60,-171009.6692691042,-253999.9999999999,82990.33073089573
75,185,65,-144109.3753035063,-203999.9999999999,59890.62469649362
75,185,70,-120114.47800167734,-167999.99999999997,47885.52199832263
75,190,5,-3116.2305662408216,-12000.0000000001,8883.769433759278
75,190,10,-3303.013720978168,-38000.000000000255,34696.98627902209
75,190,15,-36256.03494642132,-44000.00000000013,7743.965053578812
75,190,20,-27269.490062737445,-62000.0000000001,34730.50993726266
75,190,25,-37650.40462288767,-64000.00000000006,26349.595377112393
75,190,30,-15270.224887805089,-44000.00000000013,28729.775112195042
75,190,35,-114774.38055822658,-178000.00000000012,63225.619441773546
75,190,40,-156673.8095835045,-219999.99999999994,63326.19041649542
75,190,45,-157356.43706782037,-212000.0000000001,54643.56293217972
75,190,50,-145847.87244699322,-201999.99999999997,56152.12755300676
75,190,55,-125643.79119727957,-206000.00000000023,80356.20880272066
75,190,60,-171498.27706988074,-253999.9999999999,82501.72293011915
75,190,65,-144461.98296469246,-203999.9999999999,59538.017035307435
75,190,70,-120396.40529834648,-167999.99999999997,47603.59470165349
75,195,5,-2812.446890367941,-12000.0000000001,9187.55310963216
75,195,10,-2116.537854833143,-38000.000000000255,35883.46214516711
75,195,15,-35991.22728933967,-44000.00000000013,8008.772710660455
75,195,20,-26081.86784309856,-62000.0000000001,35918.13215690154
75,195,25,-36749.37077671376,-64000.00000000006,27250.629223286298
75,195,30,-14287.799943567134,-44000.00000000013,29712.200056432997
75,195,35,-112612.35786880674,-178000.00000000012,65387.64213119338
75,195,40,-154508.34783360313,-219999.99999999994,65491.65216639682
75,195,45,-155487.88087282868,-212000.0000000001,56512.119127171405
75,195,50,-143927.7303447778,-201999.99999999997,58072.269655222146
75,195,55,-122895.98187249732,-206000.00000000023,83104.01812750292
75,195,60,-168677.10112149146,-253999.9999999999,85322.89887850844
75,195,65,-142426.05915959724,-203999.9999999999,61573.940840402676
75,195,70,-118768.58333706539,-167999.99999999997,49231.41666293459
80,5,5,-10913.452758216035,-23999.999999999844,13086.547241783808
80,5,10,-7431.599994498745,-35999.99999999994,28568.400005501197
80,5,15,11553.40614913276,-62000.0000000001,73553.40614913286
80,5,20,-41417.95091512671,-67999.99999999997,26582.049084873255
80,5,25,-12388.171764966319,-85999.99999999994,73611.82823503362
80,5,30,-28993.693240171357,-87999.9999999999,59006.30675982854
80,5,35,-4845.725141213239,-67999.99999999997,63154.27485878673
80,5,40,-78729.39874926905,-201999.99999999997,123270.60125073092
80,5,45,-120554.13249156628,-243999.99999999977,123445.86750843348
80,5,50,-127685.45273987898,-235999.99999999994,108314.54726012096
80,5,55,-115056.45887434192,-225999.9999999998,110943.54112565788
80,5,60,-76875.71285395001,-230000.00000000006,153124.28714605005
80,5,65,-121136.69935629718,-277999.99999999977,156863.3006437026
80,5,70,-111155.8281983591,-227999.99999999977,116844.17180164067
80,5,75,-95954.09077905114,-191999.99999999983,96045.90922094868
80,10,5,-12400.475217167535,-23999.999999999844,11599.524782832308
80,10,10,-10677.823130334822,-35999.99999999994,25322.17686966512
80,10,15,3195.5433106509226,-62000.0000000001,65195.543310651025
80,10,20,-44438.46528487194,-67999.99999999997,23561.534715128033
80,10,25,-20752.67309656847,-85999.99999999994,65247.32690343147
80,10,30,-35698.57129169372,-87999.9999999999,52301.42870830618
80,10,35,-12021.936204278252,-67999.99999999997,55978.06379572172
80,10,40,-92736.61923314251,-201999.99999999997,109263.38076685746
80,10,45,-134581.2684548007,-243999.99999999977,109418.73154519906
80,10,50,-139993.21898495074,-235999.99999999994,96006.78101504922
80,10,55,-127662.95730982804,-225999.9999999998,98337.04269017176
80,10,60,-94275.20332230654,-230000.00000000006,135724.79667769352
80,10,65,-138961.0533843541,-277999.99999999977,139038.94661564566
80,10,70,-124432.81443899743,-227999.99999999977,103567.18556100233
80,10,75,-106867.77346885586,-191999.99999999983,85132.22653114397
80,15,5,-14516.294084809811,-23999.999999999844,9483.705915190032
80,15,10,-15296.731283357462,-35999.99999999994,20703.26871664248
80,15,15,-8696.492199892018,-62000.0000000001,53303.507800108084
80,15,20,-48736.2223597703,-67999.99999999997,19263.777640229673
80,15,25,-32654.154227056228,-85999.99999999994,53345.845772943714
80,15,30,-45238.64743597359,-87999.9999999999,42761.35256402631
80,15,35,-22232.651364641155,-67999.99999999997,45767.348635358816
80,15,40,-112666.87731673708,-201999.99999999997,89333.12268326289
80,15,45,-154539.8633982298,-243999.99999999977,89460.13660176998
80,15,50,-157505.39836266843,-235999.99999999994,78494.6016373315
80,15,55,-145600.18958506314,-225999.9999999998,80399.81041493664
80,15,60,-119032.17319771004,-230000.00000000006,110967.82680229002
80,15,65,-164322.54293622685,-277999.99999999977,113677.45706377292
80,15,70,-143324.05432866054,-227999.99999999977,84675.94567133923
80,15,75,-122396.37265815894,-191999.99999999983,69603.62734184088
80,20,5,-11143.19209293729,-23999.999999999844,12856.807907062554
80,20,10,-7933.129167171483,-35999.99999999994,28066.87083282846
80,20,15,10262.148013355705,-62000.0000000001,72262.1480133558
80,20,20,-41884.60893877926,-67999.99999999997,26115.391061220707
80,20,25,-13680.45552277338,-85999.99999999994,72319.54447722656
80,20,30,-30029.571490477014,-87999.9999999999,57970.428509522884
80,20,35,-5954.422555649289,-67999.99999999997,62045.57744435068
80,20,40,-80893.46123258087,-201999.99999999997,121106.5387674191
80,20,45,-122721.27184096811,-243999.99999999977,121278.72815903166
80,20,50,-129586.95598350935,-235999.99999999994,106413.04401649059
80,20,55,-117004.11510932255,-225999.9999999998,108995.88489067725
80,20,60,-79563.86819459466,-230000.00000000006,150436.1318054054
80,20,65,-123890.49450686219,-277999.99999999977,154109.50549313758
80,20,70,-113207.07225837029,-227999.99999999977,114792.92774162948
80,20,75,-97640.21339638034,-191999.99999999983,94359.78660361949
80,25,5,-11644.961634502386,-23999.999999999844,12355.038365497458
80,25,10,-9028.509996748853,-35999.99999999994,26971.49000325109
80,25,15,7441.934384648324,-62000.0000000001,69441.93438464843
80,25,20,-42903.82832008336,-67999.99999999997,25096.17167991661
80,25,25,-16502.90919407703,-85999.99999999994,69497.09080592291
80,25,30,-32292.014512712485,-87999.9999999999,55707.98548728741
80,25,35,-8375.908602220123,-67999.99999999997,59624.09139777985
80,25,40,-85619.95111071636,-201999.99999999997,116380.04888928361
80,25,45,-127454.48184689242,-243999.99999999977,116545.51815310735
80,25,50,-133739.99495699903,-235999.99999999994,102260.00504300091
80,25,55,-121257.95599964449,-225999.9999999998,104742.04400035531
80,25,60,-85435.01983942554,-230000.00000000006,144564.98016057452
80,25,65,-129905.0088778545,-277999.99999999977,148094.99112214526
80,25,70,-117687.15745091577,-227999.99999999977,110312.842549084
80,25,75,-101322.84342465272,-191999.99999999983,90677.15657534711
80,30,5,-13141.05677236821,-23999.999999999844,10858.943227631633
80,30,10,-12294.539114679148,-35999.99999999994,23705.460885320794
80,30,15,-966.9217696957203,-62000.0000000001,61033.07823030438
80,30,20,-45942.7715688733,-67999.99999999997,22057.228431126667
80,30,25,-24918.444344572243,-85999.99999999994,61081.5556554277
80,30,30,-39037.80062541103,-87999.9999999999,48962.19937458887
80,30,35,-15595.903441652918,-67999.99999999997,52404.09655834705
80,30,40,-99712.63298972025,-201999.99999999997,102287.36701027972
80,30,45,-141567.2007143499,-243999.99999999977,102432.79928564987
80,30,50,-146122.85382129916,-235999.99999999994,89877.1461787008
80,30,55,-133941.369690748,-225999.9999999998,92058.63030925179
80,30,60,-102940.66875168582,-230000.00000000006,127059.33124831424
80,30,65,-147838.11354379077,-277999.99999999977,130161.88645620902
80,30,70,-131045.14975328914,-227999.99999999977,96954.85024671063
80,30,75,-112303.11309720363,-191999.99999999983,79696.88690279619
80,35,5,-15072.87703043618,-23999.999999999844,8927.122969563663
80,35,10,-16511.771731622168,-35999.99999999994,19488.228268377774
80,35,15,-11824.78652374736,-62000.0000000001,50175.21347625274
80,35,20,-49866.78146807385,-67999.99999999997,18133.218531926115
80,35,25,-35784.933296204545,-85999.99999999994,50215.0667037954
80,35,30,-47748.24018187819,-87999.9999999999,40251.75981812171
80,35,35,-24918.66102634697,-67999.99999999997,43081.338973653
80,35,40,-117909.68988491403,-201999.99999999997,84090.31011508594
80,35,45,-159790.13020228565,-243999.99999999977,84209.8697977141
80,35,50,-162112.11613584383,-235999.99999999994,73887.88386415612
80,35,55,-150318.7208964224,-225999.9999999998,75681.27910357738
80,35,60,-125544.69061059713,-230000.00000000006,104455.30938940293
80,35,65,-170994.0840478643,-277999.99999999977,107005.91595213544
80,35,70,-148293.54491461025,-227999.99999999977,79706.45508538952
80,35,75,-126481.2939198096,-191999.99999999983,65518.70608019022
80,40,5,-16349.757742792728,-23999.999999999844,7650.2422572071155
80,40,10,-19299.247929579087,-35999.99999999994,16700.752070420855
80,40,15,-19001.540170429893,-62000.0000000001,42998.45982957021
80,40,20,-52460.44541504808,-67999.99999999997,15539.554584951888
80,40,25,-42967.3873032101,-85999.99999999994,43032.612696789845
80,40,30,-53505.60410812867,-87999.9999999999,34494.39589187123
80,40,35,-31080.750535531886,-67999.99999999997,36919.249464468085
80,40,40,-129937.45016648681,-201999.99999999997,72062.54983351316
80,40,45,-171834.99156482753,-243999.99999999977,72165.00843517223
80,40,50,-172680.58417472342,-235999.99999999994,63319.41582527652
80,40,55,-161143.70514983792,-225999.9999999998,64856.294850161874
80,40,60,-140485.33501723327,-230000.00000000006,89514.66498276679
80,40,65,-186299.5515151738,-277999.99999999977,91700.44848482597
80,40,70,-159694.2655606508,-227999.99999999977,68305.73443934896
80,40,75,-135852.68629085494,-191999.99999999983,56147.31370914487
80,45,5,-15637.010965547694,-23999.999999999844,8362.98903445215
80,45,10,-17743.296259611136,-35999.99999999994,18256.703740388806
80,45,15,-14995.521453682144,-62000.0000000001,47004.47854631796
80,45,20,-51012.67852376911,-67999.99999999997,16987.321476230863
80,45,25,-38958.18668120679,-85999.99999999994,47041.81331879315
80,45,30,-50291.8798000149,-87999.9999999999,37708.120199984995
80,45,35,-27641.110954273492,-67999.99999999997,40358.88904572648
80,45,40,-123223.63007725905,-201999.99999999997,78776.36992274092
80,45,45,-165111.62575983308,-243999.99999999977,78888.37424016668
80,45,50,-166781.33183091856,-235999.99999999994,69218.6681690814
80,45,55,-155101.26706953294,-225999.9999999998,70898.73293046687
80,45,60,-132145.56134241528,-230000.00000000006,97854.43865758477
80,45,65,-177756.13590400008,-277999.99999999977,100243.8640959997
80,45,70,-153330.45504953444,-227999.99999999977,74669.54495046532
80,45,75,-130621.63405071729,-191999.99999999983,61378.36594928253
80,50,5,-14284.570808096649,-23999.999999999844,9715.429191903195
80,50,10,-14790.87109446132,-35999.99999999994,21209.128905538622
80,50,15,-7394.08324729438,-62000.0000000001,54605.91675270572
80,50,20,-48265.53445394669,-67999.99999999997,19734.465546053285
80,50,25,-31350.7107955447,-85999.99999999994,54649.28920445524
80,50,30,-44193.82373293657,-87999.9999999999,43806.176267063325
80,50,35,-21114.37965871737,-67999.99999999997,46885.6203412826
80,50,40,-110484.12680841223,-201999.99999999997,91515.87319158774
80,50,45,-152354.00945316325,-243999.99999999977,91645.99054683653
80,50,50,-155587.47445630148,-235999.99999999994,80412.52554369847
80,50,55,-143635.7141275708,-225999.9999999998,82364.28587242901
80,50,60,-116320.80396438327,-230000.00000000006,113679.19603561678
80,50,65,-161544.96705241062,-277999.99999999977,116455.03294758915
80,50,70,-141255.09650086446,-227999.99999999977,86744.90349913531
80,50,75,-120695.68932371057,-191999.99999999983,71304.31067628926
80,55,5,-15496.461767379142,-23999.999999999844,8503.538232620702
80,55,10,-17436.47234039497,-35999.99999999994,18563.527659604973
80,55,15,-14205.559665761582,-62000.0000000001,47794.44033423852
80,55,20,-50727.187964989236,-67999.99999999997,17272.81203501073
80,55,25,-38167.59744150869,-85999.99999999994,47832.40255849125
80,55,30,-49658.15350470135,-87999.9999999999,38341.846495298545
80,55,35,-26962.835582754735,-67999.99999999997,41037.164417245236
80,55,40,-121899.70682665352,-201999.99999999997,80100.29317334645
80,55,45,-163785.82015389495,-243999.99999999977,80214.17984610483
80,55,50,-165618.0362353628,-235999.99999999994,70381.96376463716
80,55,55,-153909.73614398795,-225999.9999999998,72090.26385601185
80,55,60,-130501.01023348773,-230000.00000000006,99498.98976651233
80,55,65,-176071.42788131005,-277999.99999999977,101928.5721186897
80,55,70,-152075.5514944581,-227999.99999999977,75924.44850554167
80,55,75,-129590.10332844454,-191999.99999999983,62409.89667155528
80,60,5,-15696.236514908145,-23999.999999999844,8303.763485091698
80,60,10,-17872.587749063194,-35999.99999999994,18127.412250936748
80,60,15,-15328.400769060761,-62000.0000000001,46671.59923093934
80,60,20,-51132.98042090752,-67999.99999999997,16867.019579092444
80,60,25,-39291.33039635933,-85999.99999999994,46708.669603640614
80,60,30,-50558.9235716848,-87999.9999999999,37441.0764283151
80,60,35,-27926.927109892466,-67999.99999999997,40073.072890107505
80,60,40,-123781.51360025258,-201999.99999999997,78218.48639974739
80,60,45,-165670.3024821484,-243999.99999999977,78329.69751785135
80,60,50,-167271.52901178587,-235999.99999999994,68728.47098821407
80,60,55,-155603.3622402271,-225999.9999999998,70396.63775977267
80,60,60,-132838.55314988736,-230000.00000000006,97161.4468501127
80,60,65,-178466.0492970037,-277999.99999999977,99533.95070299608
80,60,70,-153859.2545973956,-227999.99999999977,74140.74540260415
80,60,75,-131056.30727905918,-191999.99999999983,60943.69272094064
80,65,5,-14917.007093266919,-23999.999999999844,9082.992906732925
80,65,10,-16171.502091998198,-35999.99999999994,19828.497908001744
80,65,15,-10948.713975104052,-62000.0000000001,51051.28602489605
80,65,20,-49550.17065819879,-67999.99999999997,18449.82934180118
80,65,25,-34908.164899627445,-85999.99999999994,51091.8351003725
80,65,30,-47045.433768748924,-87999.9999999999,40954.566231250974
